Id,Ident,Type,Name,Latitude_deg,Longitude_deg,Elevation_ft,Continent,Country_name,Iso_country,Region_name,Iso_region,Local_region,Municipality,Scheduled_service,Gps_code,Iata_code,Local_code,Home_link,Wikipedia_link,Keywords,Score,Last_updated
341198,US-3195,closed,"Swaringen Airport",35.328473,-80.864516,800,NA,"United States",US,"North Carolina",US-NC,NC,Charlotte,0,,,,,,4NC4,0,2021-02-18T01:06:08+00:00
325137,CA-0696,closed,"Charlottetown Water Aerodrome",46.217852,-63.138428,,NA,Canada,CA,"Prince Edward Island",CA-PE,PE,Charlottetown,0,,,DR4,,,,0,2017-10-08T18:19:23+00:00
44428,KZ-0075,closed,"Charyn Airfield",43.720609,79.476141,,AS,Kazakhstan,KZ,"Almaty Region",KZ-ALM,ALM,Charyn,0,,,,,,"Sharyn Airfield, Аэродром Чарын, Аэродром Шарын",0,2021-04-11T22:16:13+00:00
344198,JP-1988,closed,"Zukeran Airfield",26.29981,127.76528,,AS,Japan,JP,"Okinawa Prefecture",JP-47,47,Chatan,0,,,,,,,0,2021-05-11T18:09:48+00:00
344199,JP-1989,closed,"Hamby Airfield",26.30204,127.76005,,AS,Japan,JP,"Okinawa Prefecture",JP-47,47,Chatan,0,,,,,,,0,2021-05-11T18:10:25+00:00
336425,US-1785,closed,"Hull Private Helipad",35.032061,-85.257334,,NA,"United States",US,Tennessee,US-TN,TN,Chattanooga,0,,,,,,,0,2020-10-06T11:07:28+00:00
41674,KG-0035,closed,"Chayek Airport",41.93410110473633,74.5363998413086,5495,AS,Kyrgyzstan,KG,"Naryn Region",KG-N,N,Chayek,0,,,,,,,0,2008-09-01T20:51:21+00:00
338638,US-2333,closed,"Rafter R Ranch Airport",35.42414,-95.4962,,NA,"United States",US,Oklahoma,US-OK,OK,Checotah,0,,,,,,,0,2021-01-02T20:36:51+00:00
344889,US-4229,closed,"Koch Airport",35.505,-95.50941,590,NA,"United States",US,Oklahoma,US-OK,OK,Checotah,0,,,,,,,0,2021-05-27T13:04:10+00:00
325933,GB-0534,closed,"Chedworth RAF Air Base",51.816307,-1.940015,807,EU,"United Kingdom",GB,England,GB-ENG,ENG,Chedworth,0,,,,,https://en.wikipedia.org/wiki/RAF_Chedworth,,0,2017-12-23T08:11:40+00:00
350563,US-6028,closed,"Scherers Ranch Airport",46.61064,-122.89005,250,NA,"United States",US,Washington,US-WA,WA,Chehalis,0,,,,,,,0,2021-12-15T12:29:08+00:00
339755,US-2927,closed,"Chelatna Lake Lodge Airstrip",62.433736,-151.415505,1435,NA,"United States",US,Alaska,US-AK,AK,"Chelatna Lodge",0,,,,https://www.chelatna.com/,,,0,2021-01-17T13:17:09+00:00
343785,US-3828,closed,"RaMax Farms Airport",36.5216,-95.45211,748,NA,"United States",US,Oklahoma,US-OK,OK,Chelsea,0,,,,,,,0,2021-04-29T22:37:37+00:00
333849,CN-0087,closed,"Chenggong Airport",24.846346,102.801256,6234,AS,China,CN,"Yunnan Province",CN-53,53,Chenggong,0,,,,,,,0,2020-04-14T01:32:09+00:00
318233,CN-0058,closed,"Lanzhou Donggang (Gongxingdun) Airport",39.948964,124.145162,,AS,China,CN,"Liaoning Province",CN-21,21,"Chengguan, Dandong",0,,,,,https://en.wikipedia.org/wiki/Gongxingdun_Airport,,0,2021-01-21T13:52:39+00:00
308706,IT-0070,closed,"Campo di Volo Malabaila",44.678889,7.818611,935,EU,Italy,IT,Piedmont,IT-21,21,"Cherasco (CN)",0,,,CNCHE,,,Malabaila,0,2017-01-14T12:11:41+00:00
46336,RU-0411,closed,"Chernogolovka Airfield",56.0230919816,38.3258914948,,EU,Russia,RU,"Moscow Oblast",RU-MOS,MOS,Chernogolovka,0,,,,,,"Аэродром Черноголовка",0,2010-03-24T19:53:33+00:00
341473,US-3233,closed,"Dieters Airport",40.755791,-75.531714,768,NA,"United States",US,Pennsylvania,US-PA,PA,Cherryville,0,,,,,,"07PA, 8N5",0,2021-02-28T23:59:11+00:00
45881,3VG8,closed,"Tucker Heliport",36.589788,-76.270491,13,NA,"United States",US,Virginia,US-VA,VA,"Chesapeake City",0,,,,,,3VG8,0,2019-11-17T08:41:29+00:00
307979,ABE,closed,"RAF Calveley",53.113333,-2.603889,,EU,"United Kingdom",GB,England,GB-ENG,ENG,Cheshire,0,,,,,https://en.wikipedia.org/wiki/RAF_Calveley,,0,2012-11-21T12:26:09+00:00
332814,US-1168,closed,"Walash Heliport",41.3255,-74.307,592,NA,"United States",US,"New York",US-NY,NY,Chester,0,,,,,,5NY9,0,2019-12-13T15:24:02+00:00
338604,JP-0872,closed,"Honda Airfield / Hirakawa Gliderport",35.54715,140.23814,,AS,Japan,JP,"Chiba Prefecture",JP-12,12,Chiba,0,,,,,,,0,2021-01-02T11:58:39+00:00
341514,JP-1549,closed,"Shimoshizu Airfield",35.65165,140.14604,,AS,Japan,JP,"Chiba Prefecture",JP-12,12,Chiba,0,,,,,,,0,2021-03-02T11:11:14+00:00
343972,JP-1934,closed,"Inage Airfield",35.63442,140.07801,10,AS,Japan,JP,"Chiba Prefecture",JP-12,12,Chiba,0,,,,,,,0,2021-05-06T10:05:47+00:00
313796,US-0263,closed,"Ravenswood Airport",42.01,-87.93,656,NA,"United States",US,Illinois,US-IL,IL,Chicago,0,,,,,,,0,2021-07-31T17:15:37+00:00
342562,US-3432,closed,"Grant Park",41.87122,-87.61869,587,NA,"United States",US,Illinois,US-IL,IL,Chicago,0,,,,,,,0,2021-04-01T14:18:51+00:00
343079,US-3640,closed,"Ashburn Airport",41.74225,-87.73136,620,NA,"United States",US,Illinois,US-IL,IL,Chicago,0,,,,,,,0,2021-04-15T10:08:53+00:00
345884,US-4602,closed,"Chicago Fire Department Quinn Fire Academy Heliport",41.86952,-87.64187,,NA,"United States",US,Illinois,US-IL,IL,Chicago,0,,,,,,,0,2021-06-28T18:28:53+00:00
343287,US-3735,closed,"Haedtler Field",41.4691,-87.72536,751,NA,"United States",US,Illinois,US-IL,IL,"Chicago Heights",0,,,,,,"Governor's Airpark, Wings Field",0,2021-04-21T01:22:42+00:00
346095,US-4708,closed,"Dickerson Airport",35.00887,-97.96238,1206,NA,"United States",US,Oklahoma,US-OK,OK,Chickasha,0,,,,,,,0,2021-06-30T18:32:46+00:00
346096,US-4709,closed,"Schenk Airport",35.06988,-97.96979,1099,NA,"United States",US,Oklahoma,US-OK,OK,Chickasha,0,,,,,,,0,2021-06-30T18:35:36+00:00
335954,US-1546,closed,"Peterson Chico Airport",39.703357,-121.783383,,NA,"United States",US,California,US-CA,CA,Chico,0,,,5Q3,,,,0,2021-01-06T11:21:48+00:00
335955,US-1547,closed,"Northern California Airways Landing Field / Patrick Field",39.704793,-121.81102,,NA,"United States",US,California,US-CA,CA,Chico,0,,,,,,,0,2020-09-22T15:57:13+00:00
343077,US-3638,closed,"Chico Airport (1936)",39.70194,-121.80148,209,NA,"United States",US,California,US-CA,CA,Chico,0,,,,,,,0,2021-04-15T10:04:26+00:00
308353,KCG,closed,"Chignik Fisheries Airport",56.3178,-158.589818,25,NA,"United States",US,Alaska,US-AK,AK,Chignik,0,,KCG,,,https://en.wikipedia.org/wiki/Chignik_Fisheries_Airport,,0,2021-01-14T19:02:52+00:00
338597,JP-0866,closed,"Shimodate Airfield",36.26094,139.95076,,AS,Japan,JP,"Ibaraki Prefecture",JP-08,08,Chikusei,0,,,,,,,0,2021-01-02T11:33:10+00:00
346921,JP-2407,closed,"Tachiarai North Airfield",33.44284,130.59413,89,AS,Japan,JP,"Fukui Prefecture",JP-18,18,Chikuzen,0,,,,,,,0,2021-08-07T20:42:12+00:00
351105,RO-0042,closed,"Chilia Veche Aerodrome",45.41911,29.31393,6,EU,Romania,RO,"Tulcea County",RO-TL,TL,"Chilia Veche",0,,,,,,,0,2022-01-03T05:51:47+00:00
39735,CA-0089,closed,"Chilko Lake (Wilderness Ranch) Airport",51.665422,-124.144478,,NA,Canada,CA,"British Columbia",CA-BC,BC,"Chilko Lake",0,,,,,,,0,2021-01-14T13:55:59+00:00
346765,US-4942,closed,"Air Evac 98 Heliport",39.40905,-82.9764,679,NA,"United States",US,Ohio,US-OH,OH,Chillicothe,0,,,,,,,0,2021-07-29T18:26:10+00:00
346049,US-4689,closed,"Nomans Land Navy Airfield",41.25359,-70.82362,56,NA,"United States",US,Massachusetts,US-MA,MA,Chilmark,0,,,,,,,0,2021-06-30T07:56:29+00:00
345047,US-4320,closed,"Fuego Mountain Airport",42.64236,-121.4783,5190,NA,"United States",US,Oregon,US-OR,OR,Chiloquin,0,,,,,,,0,2021-05-28T17:27:58+00:00
339533,US-2830,closed,"Timberline Quarter Horse Farm Airport",47.9602,-122.75893,,NA,"United States",US,Washington,US-WA,WA,Chimacum,0,,,,,,,0,2021-01-13T23:43:47+00:00
43753,BE-0002,closed,"Chimay-Virelles Ulmodrome",50.117778778,4.33055591583,919,EU,Belgium,BE,"Hainaut Province",BE-WHT,WHT,Chimay,0,,,,,,,0,2015-10-18T05:25:38+00:00
342110,PE-0012,closed,"Chinchero International Airport (under construction)",-13.3915,-72.069,12169,SA,Perú,PE,"Cuzco Region",PE-CUS,CUS,Chinchero,0,,,,,https://en.wikipedia.org/wiki/Chinchero_International_Airport,,0,2021-03-12T16:00:46+00:00
341033,US-3114,closed,"Sierra Pacific Airstrip",37.87942,-120.45344,,NA,"United States",US,California,US-CA,CA,"Chinese Camp",0,,,,,,,0,2021-02-10T12:40:29+00:00
312503,CGT,closed,"Chinguetti Airport",20.5055,-12.3978,1775,AF,Mauritania,MR,"Adrar Region",MR-07,07,Chinguetti,0,,CGT,,,,,0,2020-01-31T15:49:09+00:00
347445,US-5069,closed,"Chapman Ranch Airport",35.01289,-112.62633,4530,NA,"United States",US,Arizona,US-AZ,AZ,"Chino Valley",0,,,,,,,0,2021-09-03T12:03:23+00:00
339848,MX-1522,closed,"Chinobampo Airport",26.38706,-108.36095,,NA,Mexico,MX,Sinaloa,MX-SIN,SIN,Chinobampo,0,,,,,,,0,2021-01-20T11:42:37+00:00
339756,US-2928,closed,"Barnhart Airport",62.609732,-144.62338,1930,NA,"United States",US,Arizona,US-AZ,AZ,Chistochina,0,,,,,,,0,2021-01-17T13:50:59+00:00
44353,RU-0118,closed,"Chistoozernoe Airfield",54.659,76.537003,,AS,Russia,RU,"Novosibirsk Oblast",RU-NVS,NVS,Chistoozernoe,0,,,,,,"Chistoozyornoe, Chistoozyornoye Airfield, Аэродром Чистоозёрное",0,2022-03-17T11:53:05+00:00
338616,JP-0883,closed,"Shinmaiko Seaplane Base",34.95098,136.82649,,AS,Japan,JP,"Aichi Prefecture",JP-23,23,Chita,0,,,,,,,0,2021-01-02T15:17:18+00:00
323846,JP-0024,closed,"JGSDF Camp Higashichitose First Airfield",42.835475,141.719084,,AS,Japan,JP,"Hokkaidō Prefecture",JP-01,01,Chitose,0,,,,,,"Camp Chitose Higashi",0,2021-01-02T20:03:33+00:00
323847,JP-0025,closed,"JGSDF Camp Higashichitose Third Airfield",42.833933,141.731615,,AS,Japan,JP,"Hokkaidō Prefecture",JP-01,01,Chitose,0,,,,,,"Camp Chitose Higashi",0,2021-01-02T20:03:26+00:00
323848,JP-0026,closed,"JGSDF Camp Higashichitose Second Airfield",42.827261,141.734962,,AS,Japan,JP,"Hokkaidō Prefecture",JP-01,01,Chitose,0,,,,,,"Camp Chitose Higashi",0,2021-01-02T20:03:43+00:00
336732,JP-0464,closed,"Japan Aviation Academy Chitose Airfield",42.779433,141.623211,180,AS,Japan,JP,"Hokkaidō Prefecture",JP-01,01,Chitose,0,,,,,,,0,2020-10-13T16:47:31+00:00
348432,CY-0079,closed,"Choirokoitia Helipad",34.793553,33.352371,,AS,Cyprus,CY,"Larnarca District",CY-04,04,Choirokoitia,0,,,,,,,0,2021-10-07T05:10:23+00:00
338221,MX-1462,closed,"El Pichol Airstrip",26.514782,-108.069119,4498,NA,Mexico,MX,Sinaloa,MX-SIN,SIN,Choix,0,,,PHL,,,,0,2020-12-28T23:51:47+00:00
43871,UA-0008,closed,"Chortkiv Air Base",48.97800064086914,25.742000579833984,,EU,Ukraine,UA,"Ternopil Oblast",UA-61,61,Chortkiv,0,,,,,,"Chortkov Air Base, Chyortkov Air Base, Аэродром Чортков, Аэродром Чёртков",0,2009-03-26T08:35:14+00:00
341518,JP-1553,closed,"Choshi Airfield",35.72555,140.80944,,AS,Japan,JP,"Chiba Prefecture",JP-12,12,Choshi,0,,,,,,,0,2021-03-02T11:33:59+00:00
344741,US-4155,closed,"Dairyland Southwest Airport",36.99194,-120.35624,158,NA,"United States",US,California,US-CA,CA,Chowchilla,0,,,,,,,0,2021-05-20T17:36:18+00:00
45711,23OA,closed,"Dade Field",40.050278,-84.013056,1138,NA,"United States",US,Ohio,US-OH,OH,Christianburg,0,,,,,,23OA,0,2019-11-17T09:05:25+00:00
338739,US-2405,closed,"Cooksey Ranch Airport",31.22565,-100.50109,,NA,"United States",US,Texas,US-TX,TX,Christoval,0,,,,,,,0,2021-01-06T15:15:22+00:00
336281,US-1727,closed,"Rancho del Otay Airfield",32.646607,-116.942296,,NA,"United States",US,California,US-CA,CA,"Chula Vista",0,,,,,,,0,2020-09-29T10:37:54+00:00
336831,US-1893,closed,"Tyce Airport",32.62955,-117.10138,,NA,"United States",US,California,US-CA,CA,"Chula Vista",0,,,,,,,0,2020-10-15T15:13:05+00:00
340993,JP-1378,closed,"Tsukishima Airfield",35.652659,139.777924,,AS,Japan,JP,"Tōkyō Prefecture",JP-13,13,"Chuo, Tokyo",0,,,,,,,0,2021-02-10T10:02:13+00:00
351656,MZ-0057,closed,"Chupanga Airport",-18.0336,35.61152,123,AF,Mozambique,MZ,"Sofala Province",MZ-S,S,Chupanga,0,,,,,,,0,2022-01-20T01:59:31+00:00
352594,US-6453,closed,"Meekins Neck Airport",38.38575,-76.25375,2,NA,"United States",US,Maryland,US-MD,MD,"Church Creek",0,,,,,,,0,2022-02-10T16:08:18+00:00
325138,CA-0697,closed,"Churchill Falls Water Aerodrome",53.515182,-63.988769,449,NA,Canada,CA,"Newfoundland and Labrador",CA-NL,NL,"Churchill Falls",0,,,DS4,,,,0,2017-10-08T19:02:37+00:00
44400,UA-0035,closed,"Chоrnobil Heliport",51.2859992981,30.198999404900004,,EU,Ukraine,UA,"Kiev Oblast",UA-32,32,Chоrnobil,0,,,,,,"Chernobyl Heliport, Вертодром Чорнобиль, Вертодром Чернобыль",0,2010-02-22T16:57:04+00:00
342754,US-3483,closed,"Lonely Mountain Landing Strip",34.02762,-110.51872,5198,NA,"United States",US,Arizona,US-AZ,AZ,Cibecue,0,,,,,,,0,2021-04-08T17:26:40+00:00
329841,US-1020,closed,"Kardys Airport",29.576062,-98.246956,749,NA,"United States",US,Texas,US-TX,TX,Cibolo,0,,,,,,15R,0,2018-12-15T22:39:25+00:00
343080,US-3641,closed,"Cicero Airport",41.85859,-87.74921,604,NA,"United States",US,Illinois,US-IL,IL,Cicero,0,,,,,,,0,2021-04-15T10:09:54+00:00
308713,IT-0077,closed,"Fly Igor",45.298056,8.0075,950,EU,Italy,IT,Piedmont,IT-21,21,"Cigliano  (VC)",0,,,,,,,0,2016-04-20T08:26:31+00:00
335995,US-1569,closed,"Philmont Scout Ranch Landing Strip",36.4882,-104.94809,,NA,"United States",US,"New Mexico",US-NM,NM,Cimarron,0,,,,,,,0,2020-09-23T13:49:49+00:00
343082,US-3643,closed,"Wrights Farm Airport",39.25021,-84.504,766,NA,"United States",US,Ohio,US-OH,OH,Cincinnati,0,,,,,,,0,2021-04-15T10:12:31+00:00
43761,EBCR,closed,"Chimay-Ronvaux Ulmodrome",50.2472229004,5.11388921738,1076,EU,Belgium,BE,"Namur Province",BE-WNA,WNA,Ciney,0,EBCR,,,,,,0,2014-04-18T03:15:06+00:00
43762,BE-0003,closed,"Sovet Airfield",50.286667,5.040278,919,EU,Belgium,BE,"Namur Province",BE-WNA,WNA,Ciney,0,,,,,,,0,2020-04-30T03:13:54+00:00
308827,EVIA,closed,"Cīrava Airport",56.738062,21.359786,75,EU,Latvia,LV,"South Kurzeme Municipality",LV-112,112,Cīrava,0,EVIA,,,,,,0,2016-11-02T09:47:09+00:00
343078,US-3639,closed,"Shepherd Field",34.01384,-118.05305,218,NA,"United States",US,California,US-CA,CA,"City of Industry",0,,,,,,,0,2021-04-15T10:06:54+00:00
336371,MX-1268,closed,"Rancho El Cibolo Airstrip",29.510658,-102.370734,3675,NA,Mexico,MX,Coahuila,MX-COA,COA,"Ciudad Acuña",0,,,CIC,,,,0,2021-11-11T10:42:58+00:00
345726,MX-1634,closed,"Mesa El Elefante Airport",29.76262,-101.51469,1243,NA,Mexico,MX,Coahuila,MX-COA,COA,"Ciudad Acuña",0,,,,,,,0,2021-06-24T17:23:20+00:00
346158,MX-1641,closed,"Agua Verde Airport",29.80098,-102.16746,1457,NA,Mexico,MX,Coahuila,MX-COA,COA,"Ciudad Acuña",0,,,,,,,0,2021-07-02T17:29:02+00:00
347992,MX-1646,closed,"Mesa La Pista Airport",29.43188,-102.8079,1808,NA,Mexico,MX,Coahuila,MX-COA,COA,"Ciudad Acuña",0,,,,,,,0,2021-09-29T10:57:21+00:00
348398,MX-1665,closed,"Santa Ana Airstrip",29.72441,-101.43562,1526,NA,Mexico,MX,Coahuila,MX-COA,COA,"Ciudad Acuña",0,,,,,,,0,2021-10-06T17:58:15+00:00
348884,MX-1711,closed,"La Huérfana Airport",29.34453,-101.72447,2220,NA,Mexico,MX,Coahuila,MX-COA,COA,"Ciudad Acuña",0,,,,,,,0,2021-10-18T16:18:09+00:00
348885,MX-1712,closed,"San Fernando Airport",29.4147,-101.71494,1976,NA,Mexico,MX,Coahuila,MX-COA,COA,"Ciudad Acuña",0,,,,,,,0,2021-10-18T16:20:04+00:00
348886,MX-1713,closed,"Chupadero del Caballo Airport",29.39339,-101.81127,2126,NA,Mexico,MX,Coahuila,MX-COA,COA,"Ciudad Acuña",0,,,,,,,0,2021-10-18T17:06:41+00:00
348888,MX-1715,closed,"Santo Toribio Airport",29.4411,-101.93327,2408,NA,Mexico,MX,Coahuila,MX-COA,COA,"Ciudad Acuña",0,,,,,,,0,2021-10-18T17:09:01+00:00
348889,MX-1716,closed,"El Mosco Airport",29.49796,-102.04574,2406,NA,Mexico,MX,Coahuila,MX-COA,COA,"Ciudad Acuña",0,,,,,,,0,2021-10-18T17:10:14+00:00
349623,MX-1852,closed,"La Peña Airport",29.547202,-102.52048,3061,NA,Mexico,MX,Coahuila,MX-COA,COA,"Ciudad Acuña",0,,,,,,,0,2021-11-11T10:41:44+00:00
349629,MX-1853,closed,"Lomas de Tomás Airport",29.79235,-102.3126,2533,NA,Mexico,MX,Coahuila,MX-COA,COA,"Ciudad Acuña",0,,,,,,,0,2021-11-11T11:03:12+00:00
349630,MX-1854,closed,"La Chulita Airport",29.80654,-102.28377,2808,NA,Mexico,MX,Coahuila,MX-COA,COA,"Ciudad Acuña",0,,,,,,,0,2021-11-11T11:04:07+00:00
349632,MX-1856,closed,"Llano de los Buras Airport",29.49826,-102.49912,3066,NA,Mexico,MX,Coahuila,MX-COA,COA,"Ciudad Acuña",0,,,,,,,0,2021-11-11T11:07:52+00:00
349633,MX-1857,closed,"Las Norias Airport",29.22489,-102.35962,3366,NA,Mexico,MX,Coahuila,MX-COA,COA,"Ciudad Acuña",0,,,,,,,0,2021-11-11T11:19:48+00:00
349634,MX-1858,closed,"Venustiano Carranza Airport",29.19718,-102.41265,3422,NA,Mexico,MX,Coahuila,MX-COA,COA,"Ciudad Acuña",0,,,,,,,0,2021-11-11T11:21:25+00:00
350752,MX-1908,closed,"Las Flores Airport",29.82759,-102.23236,1588,NA,Mexico,MX,Coahuila,MX-COA,COA,"Ciudad Acuña",0,,,,,,,0,2021-12-17T12:19:37+00:00
350753,MX-1909,closed,"La Leona Airport",29.82672,-102.27381,2234,NA,Mexico,MX,Coahuila,MX-COA,COA,"Ciudad Acuña",0,,,,,,,0,2021-12-17T12:20:44+00:00
352599,MX-1917,closed,"Jaboncillos Airport",28.96752,-102.8102,2874,NA,Mexico,MX,Coahuila,MX-COA,COA,"Ciudad Acuña",0,,,,,,,0,2022-02-10T16:37:07+00:00
352600,MX-1918,closed,"Arroyo Nopaloso Airport",28.97143,-102.79432,2994,NA,Mexico,MX,Coahuila,MX-COA,COA,"Ciudad Acuña",0,,,,,,,0,2022-02-10T16:38:39+00:00
352601,MX-1919,closed,"Arroyo La Presa Airport",28.96482,-102.79342,2997,NA,Mexico,MX,Coahuila,MX-COA,COA,"Ciudad Acuña",0,,,,,,,0,2022-02-10T16:39:09+00:00
352930,MX-1929,closed,"Rancho Nuevo Airport",29.45107,-102.56326,2930,NA,Mexico,MX,Coahuila,MX-COA,COA,"Ciudad Acuña",0,,,,,,,0,2022-02-23T16:53:37+00:00
352931,MX-1930,closed,"El Veinte (La Lupe) Airport",29.32174,-102.69688,2762,NA,Mexico,MX,Coahuila,MX-COA,COA,"Ciudad Acuña",0,,,,,,,0,2022-02-23T16:55:09+00:00
352932,MX-1931,closed,"La Palma (La Noria) Airport",29.34345,-102.63913,3068,NA,Mexico,MX,Coahuila,MX-COA,COA,"Ciudad Acuña",0,,,,,,,0,2022-02-23T16:57:13+00:00
352933,MX-1932,closed,"Pico Etéreo Airport",29.33797,-102.56885,3750,NA,Mexico,MX,Coahuila,MX-COA,COA,"Ciudad Acuña",0,,,,,,,0,2022-02-23T17:00:25+00:00
352934,MX-1933,closed,"Mal Abrigo Airport",29.33022,-102.55469,3825,NA,Mexico,MX,Coahuila,MX-COA,COA,"Ciudad Acuña",0,,,,,,,0,2022-02-23T17:01:59+00:00
353001,MX-1935,closed,"La Comisaría (San Rosendo) Airport",29.62159,-102.55016,2757,NA,Mexico,MX,Coahuila,MX-COA,COA,"Ciudad Acuña",0,,,,,,,0,2022-02-24T19:36:14+00:00
345254,MX-1626,closed,"Comales Airport",26.1832,-98.90707,233,NA,Mexico,MX,Tamaulipas,MX-TAM,TAM,"Ciudad Camargo",0,,,,,,,0,2021-12-09T17:07:03+00:00
330980,MX-1041,closed,"Cerros Prietos Airport",27.198565,-104.978905,4396,NA,Mexico,MX,Chihuahua,MX-CHH,CHH,"Ciudad Jimenez",0,,,CPZ,,,,0,2019-04-12T12:24:34+00:00
335935,MX-1234,closed,"Rancho Dos Cachorros Airport",31.333185,-106.468055,,NA,Mexico,MX,Chihuahua,MX-CHH,CHH,"Ciudad Juárez",0,,,,,,,0,2021-01-01T19:54:00+00:00
345984,MX-1636,closed,"Estación Méndez Airport",31.582715,-106.523867,4159,NA,Mexico,MX,Chihuahua,MX-CHH,CHH,"Ciudad Juárez",0,,,,,,,0,2021-06-29T12:51:04+00:00
345985,MX-1637,closed,"Samalayuca Airport",31.34945,-106.47354,4161,NA,Mexico,MX,Chihuahua,MX-CHH,CHH,"Ciudad Juárez",0,,,,,,,0,2021-06-29T12:52:01+00:00
336217,MX-1254,closed,"Mier Airfield",26.416581,-99.153446,,NA,Mexico,MX,Tamaulipas,MX-TAM,TAM,"Ciudad Mier",0,,,,,,,0,2020-09-28T10:30:51+00:00
335014,MX-1208,closed,"La Mision Airport",23.831886,-99.180386,942,NA,Mexico,MX,Tamaulipas,MX-TAM,TAM,"Ciudad Victoria",0,,,LMK,,,,0,2020-07-06T13:27:30+00:00
344260,CA-0744,closed,"Woodhouse Airfield",49.99075,-113.44735,,NA,Canada,CA,Alberta,CA-AB,AB,Claresholm,0,,,,,,,0,2021-05-12T17:46:51+00:00
314565,SCR,closed,"Scranton Municipal Airport",41.4802,-75.772,1151,NA,"United States",US,Pennsylvania,US-PA,PA,"Clarks Summit",0,,,SCR,,,,0,2021-10-27T17:53:51+00:00
341093,US-3154,closed,"Asotin County Airport",46.4248,-117.0614,,NA,"United States",US,Washington,US-WA,WA,Clarkston,0,,,,,,,0,2021-02-12T07:47:02+00:00
45817,23XA,closed,"East Texas Medical Center Clarksville Heliport",33.610983,-95.099125,413,NA,"United States",US,Texas,US-TX,TX,Clarksville,0,,,,,,23XA,0,2018-06-02T15:41:05+00:00
43598,FR-0256,closed,"Altiport de la Croix Rosier",46.078056,4.547222,2461,EU,France,FR,Auvergne-Rhône-Alpes,FR-ARA,ARA,Claveisolles,0,,,LF6921,,,,0,2021-09-14T06:25:58+00:00
345739,US-4536,closed,"Horseshoe Island Airport",43.22588,-76.25855,369,NA,"United States",US,"New York",US-NY,NY,Clay,0,,,,,,,0,2021-06-24T17:51:39+00:00
335960,US-1552,closed,"Terrylain Farm Landing Strip",34.62745,-95.32099,,NA,"United States",US,Oklahoma,US-OK,OK,Clayton,0,,,,,,,0,2020-09-22T16:49:41+00:00
312536,CLC,closed,"Clear Lake Metroport",29.5555,-95.1383,25,NA,"United States",US,Texas,US-TX,TX,"Clear Lake",0,,CLC,,,,,0,2014-07-25T21:46:11+00:00
338711,US-2379,closed,"Pearce Field",38.93443,-122.62324,,NA,"United States",US,California,US-CA,CA,Clearlake,0,,,CKE,,,,0,2021-01-06T11:49:38+00:00
338712,US-2380,closed,"Clearlake Highlands Airport",38.93559,-122.63218,,NA,"United States",US,California,US-CA,CA,Clearlake,0,,,,,,,0,2021-01-06T11:51:20+00:00
338709,US-2377,closed,"Clearlake Oaks Airport",39.02028,-122.65613,,NA,"United States",US,California,US-CA,CA,"Clearlake Oaks",0,,,,,,,0,2021-01-06T11:43:55+00:00
343081,US-3642,closed,"Clewiston Airport",26.7431,-80.94774,19,NA,"United States",US,Florida,US-FL,FL,Clewiston,0,,,,,,,0,2021-04-15T10:10:58+00:00
343285,US-3734,closed,"Guines Ranch Airport",26.70739,-80.83724,14,NA,"United States",US,Florida,US-FL,FL,Clewiston,0,,,,,,,0,2021-04-20T13:47:47+00:00
348960,US-5553,closed,"Clifton Airport",40.94075,-87.92314,202,NA,"United States",US,Illinois,US-IL,IL,Clifton,0,,,,,,,0,2021-10-19T17:57:12+00:00
338339,US-2243,closed,"Clines Corners Airport",35.006315,-105.673006,,NA,"United States",US,"New Mexico",US-NM,NM,"Clines Corners",0,,,KP70,,,,0,2020-12-29T23:08:51+00:00
39741,CA-0095,closed,"Clinton Creek Airport",64.475545,-140.741748,2040,NA,Canada,CA,Yukon,CA-YT,YT,"Clinton Creek Mine",0,,YLM,,,,,0,2016-04-29T07:33:58+00:00
39742,CA-0096,closed,"Clinton Point DEW Line Station",69.583336,-120.75,40,NA,Canada,CA,"Northwest Territories",CA-NT,NT,"Clinton Point",0,CYUH,,,,,YUH,0,2022-01-27T16:16:36+00:00
338719,US-2387,closed,"Balfe Ranch Airport",36.87041,-119.57978,,NA,"United States",US,California,US-CA,CA,Clovis,0,,,,,,,0,2021-01-06T12:11:28+00:00
345787,US-4558,closed,"Hillcrest Airport",34.40798,-103.16699,4241,NA,"United States",US,"New Mexico",US-NM,NM,Clovis,0,,,,,,E86,0,2021-06-25T18:10:25+00:00
347450,US-5074,closed,"Denton Ranch Airport",32.19348,-99.56834,1986,NA,"United States",US,Texas,US-TX,TX,Clyde,0,,,,,,,0,2021-09-03T12:25:10+00:00
351219,US-6326,closed,"Lyons-Clyde Airport",43.10956,-76.92377,405,NA,"United States",US,"New York",US-NY,NY,Clyde,0,,,,,,,0,2022-01-05T11:06:08+00:00
319307,CA-0575,closed,"Clyde River Water Aerodrome",70.468,-68.58,0,NA,Canada,CA,Nunavut,CA-NU,NU,"Clyde River",0,,,SU6,,,,0,2016-07-02T20:46:34+00:00
338720,US-2388,closed,"Coalinga Airport (1927)",36.14861,-120.35638,,NA,"United States",US,California,US-CA,CA,Coalinga,0,,,,,,,0,2021-01-06T12:25:43+00:00
