Id,Ident,Type,Name,Latitude_deg,Longitude_deg,Gps_code,Iata_code,Local_code
1674,CYBK,medium_airport,Baker Lake Airport,64.29889678960001,-96.077796936,CYBK,YBK,
1675,CYBL,medium_airport,Campbell River Airport,49.950802,-125.271004,CYBL,YBL,YBL
1677,CYBQ,medium_airport,Tadoule Lake Airport,58.7061,-98.512199,CYBQ,XTL,
1678,CYBR,medium_airport,Brandon Municipal Airport,49.91,-99.951897,CYBR,YBR,
1679,CYBT,medium_airport,Brochet Airport,57.8894,-101.679001,CYBT,YBT,
1681,CYBV,medium_airport,Berens River Airport,52.358898,-97.018303,CYBV,YBV,
1683,CYBX,medium_airport,Lourdes-de-Blanc-Sablon Airport,51.4436,-57.185299,CYBX,YBX,
1684,CYCA,medium_airport,Cartwright Airport,53.68280029296875,-57.041900634765625,CYCA,YRF,
1685,CYCB,medium_airport,Cambridge Bay Airport,69.1081008911,-105.138000488,CYCB,YCB,
1686,CYCC,medium_airport,Cornwall Regional Airport,45.092637,-74.567724,CYCC,YCC,
1687,CYCD,medium_airport,Nanaimo Airport,49.05497,-123.869863,CYCD,YCD,
1688,CYCE,medium_airport,Centralia / James T. Field Memorial Aerodrome,43.285599,-81.508301,CYCE,YCE,CYCE
1689,CYCG,medium_airport,Castlegar/West Kootenay Regional Airport,49.2963981628,-117.632003784,CYCG,YCG,
1690,CYCH,medium_airport,Miramichi Airport,47.007801,-65.449203,CYCH,YCH,
1691,CYCL,medium_airport,Charlo Airport,47.990799,-66.330299,CYCL,YCL,
1692,CYCN,medium_airport,Cochrane Airport,49.10559844970703,-81.01360321044922,CYCN,YCN,
1693,CYCO,medium_airport,Kugluktuk Airport,67.816704,-115.143997,CYCO,YCO,
1695,CYCQ,medium_airport,Chetwynd Airport,55.687198638916016,-121.62699890136719,CYCQ,YCQ,
1696,CYCR,medium_airport,Cross Lake (Charlie Sinclair Memorial) Airport,54.610599517822266,-97.76080322265625,CYCR,YCR,
1697,CYCS,medium_airport,Chesterfield Inlet Airport,63.346900939899996,-90.73110198970001,CYCS,YCS,
1698,CYCT,small_airport,Coronation Airport,52.0750007629,-111.444999695,CYCT,YCT,
1699,CYCW,small_airport,Chilliwack Airport,49.153157,-121.939309,CYCW,YCW,
1701,CYCY,medium_airport,Clyde River Airport,70.4860992432,-68.5167007446,CYCY,YCY,
1702,CYCZ,small_airport,Fairmont Hot Springs Airport,50.331052,-115.873739,CYCZ,YCZ,
1703,CYDA,medium_airport,Dawson City Airport,64.04309844970703,-139.1280059814453,CYDA,YDA,
1704,CYDB,medium_airport,Burwash Airport,61.37110137939453,-139.04100036621094,CYDB,YDB,
1706,CYDF,medium_airport,Deer Lake Airport,49.21080017089844,-57.39139938354492,CYDF,YDF,
1708,CYDL,small_airport,Dease Lake Airport,58.4221992493,-130.031997681,CYDL,YDL,
1709,CYDM,medium_airport,Ross River Airport,61.9706001282,-132.42300415,CYDM,XRR,YDM
1710,CYDN,medium_airport,Dauphin Barker Airport,51.100799560546875,-100.052001953125,CYDN,YDN,
1711,CYDO,medium_airport,Dolbeau St Felicien Airport,48.778499603271,-72.375,CYDO,YDO,
1712,CYDP,medium_airport,Nain Airport,56.549198150634766,-61.680301666259766,CYDP,YDP,
1713,CYDQ,medium_airport,Dawson Creek Airport,55.7422981262207,-120.18299865722656,CYDQ,YDQ,
1717,CYEG,large_airport,Edmonton International Airport,53.309700012200004,-113.580001831,CYEG,YEG,CYEG
1718,CYEK,medium_airport,Arviat Airport,61.0942001343,-94.07080078119999,CYEK,YEK,
1719,CYEL,medium_airport,Elliot Lake Municipal Airport,46.351398468,-82.5614013672,CYEL,YEL,
1720,CYEM,medium_airport,Manitoulin East Municipal Airport,45.842435,-81.857595,CYEM,YEM,
1721,CYEN,medium_airport,Estevan Airport,49.2103004456,-102.966003418,CYEN,YEN,
1722,CYER,medium_airport,Fort Severn Airport,56.01890182495117,-87.67610168457031,CYER,YER,
1724,CYET,medium_airport,Edson Airport,53.578899383499994,-116.464996338,CYET,YET,
1725,CYEU,small_airport,Eureka Airport,79.9946975708,-85.814201355,CYEU,YEU,
1726,CYEV,medium_airport,Inuvik Mike Zubko Airport,68.30419921880001,-133.483001709,CYEV,YEV,
1727,CYEY,medium_airport,Amos/Magny Airport,48.563903,-78.249702,CYEY,YEY,
1728,CYFA,medium_airport,Fort Albany Airport,52.20140075683594,-81.6968994140625,CYFA,YFA,
1729,CYFB,medium_airport,Iqaluit Airport,63.756402,-68.555801,CYFB,YFB,
1730,CYFC,medium_airport,Fredericton Airport,45.868900299072266,-66.53720092773438,CYFC,YFC,
1732,CYFE,medium_airport,Forestville Airport,48.74610137939453,-69.09719848632812,CYFE,YFE,
1733,CYFH,medium_airport,Fort Hope Airport,51.5619010925293,-87.90779876708984,CYFH,YFH,
1734,CYFJ,medium_airport,Mont-Tremblant International Airport,46.409401,-74.779999,CYFJ,YTM,
1735,CYFO,medium_airport,Flin Flon Airport,54.6781005859375,-101.68199920654297,CYFO,YFO,
1736,CYFR,medium_airport,Fort Resolution Airport,61.1808013916,-113.690002441,CYFR,YFR,
1737,CYFS,medium_airport,Fort Simpson Airport,61.76020050048828,-121.23699951171875,CYFS,YFS,
1738,CYFT,medium_airport,Makkovik Airport,55.076900482177734,-59.1864013671875,CYFT,YMN,
1739,CYGB,medium_airport,Texada Gillies Bay Airport,49.69419860839844,-124.51799774169922,CYGB,YGB,
1742,CYGH,medium_airport,Fort Good Hope Airport,66.24079895019531,-128.6510009765625,CYGH,YGH,
1743,CYGK,medium_airport,Kingston Norman Rogers Airport,44.22529983520508,-76.5969009399414,CYGK,YGK,
1744,CYGL,medium_airport,La Grande Rivière Airport,53.625301361083984,-77.7042007446289,CYGL,YGL,
1745,CYGM,medium_airport,Gimli Industrial Park Airport,50.62810134887695,-97.04329681396484,CYGM,YGM,
1746,CYGO,medium_airport,Gods Lake Narrows Airport,54.55889892578125,-94.49140167236328,CYGO,YGO,
1747,CYGP,medium_airport,Gaspé (Michel-Pouliot) Airport,48.7752990723,-64.4785995483,CYGP,YGP,
1748,CYGQ,medium_airport,Geraldton Greenstone Regional Airport,49.77830123901367,-86.93939971923828,CYGQ,YGQ,
1749,CYGR,medium_airport,Îles-de-la-Madeleine Airport,47.42470169067383,-61.778099060058594,CYGR,YGR,
1750,CYGT,medium_airport,Igloolik Airport,69.3647003174,-81.8161010742,CYGT,YGT,
1751,CYGV,medium_airport,Havre-Saint-Pierre Airport,50.281898,-63.611401,CYGV,YGV,
1752,CYGW,medium_airport,Kuujjuarapik Airport,55.281898498535156,-77.76529693603516,CYGW,YGW,
1753,CYGX,medium_airport,Gillam Airport,56.35749816894531,-94.71060180664062,CYGX,YGX,
1754,CYGZ,medium_airport,Grise Fiord Airport,76.4261016846,-82.90920257570001,CYGZ,YGZ,
1755,CYHA,medium_airport,Quaqtaq Airport,61.0463981628418,-69.6177978515625,CYHA,YQC,
1756,CYHB,small_airport,Hudson Bay Airport,52.8166999817,-102.310997009,CYHB,YHB,
1757,CYHD,medium_airport,Dryden Regional Airport,49.831699,-92.744202,CYHD,YHD,
1758,CYHE,medium_airport,Hope Airport / FVRD Regional Airpark,49.368865,-121.49495,CYHE,YHE,
1759,CYHF,medium_airport,Hearst René Fontaine Municipal Airport,49.71419906616211,-83.68609619140625,CYHF,YHF,
1760,CYHH,medium_airport,Nemiscau Airport,51.69110107421875,-76.1355972290039,CYHH,YNS,
1761,CYHI,medium_airport,Ulukhaktok Holman Airport,70.76280212402344,-117.80599975585938,CYHI,YHI,
1762,CYHK,medium_airport,Gjoa Haven Airport,68.635597229,-95.84970092770001,CYHK,YHK,
1763,CYHM,medium_airport,John C. Munro Hamilton International Airport,43.173599243199995,-79.93499755859999,CYHM,YHM,
1764,CYHN,medium_airport,Hornepayne Municipal Airport,49.19309997558594,-84.75890350341797,CYHN,YHN,
1765,CYHO,medium_airport,Hopedale Airport,55.448299407958984,-60.228599548339844,CYHO,YHO,
1766,CYHR,medium_airport,Chevery Airport,50.46889877319336,-59.63669967651367,CYHR,YHR,
1767,CYHT,medium_airport,Haines Junction Airport,60.78919982910156,-137.54600524902344,CYHT,YHT,
1768,CYHU,medium_airport,Montréal / Saint-Hubert Airport,45.5175018311,-73.4169006348,CYHU,YHU,
1769,CYHY,medium_airport,Hay River / Merlyn Carter Airport,60.8396987915,-115.782997131,CYHY,YHY,
1770,CYHZ,large_airport,Halifax / Stanfield International Airport,44.8807983398,-63.5085983276,CYHZ,YHZ,
1771,CYIB,medium_airport,Atikokan Municipal Airport,48.7738990784,-91.6386032104,CYIB,YIB,
1772,CYID,medium_airport,Digby / Annapolis Regional Airport,44.5458450365,-65.7854247093,CYID,YDG,
1773,CYIF,medium_airport,St Augustin Airport,51.2117004395,-58.6582984924,CYIF,YIF,
1774,CYIK,medium_airport,Ivujivik Airport,62.417301177978516,-77.92530059814453,CYIK,YIK,
1775,CYIO,medium_airport,Pond Inlet Airport,72.6832962036,-77.9666976929,CYIO,YIO,
1776,CYIV,medium_airport,Island Lake Airport,53.857200622558594,-94.65360260009766,CYIV,YIV,
1777,CYJA,small_airport,Jasper Airport,52.996418,-118.060233,CYJA,YJA,
1778,CYJF,medium_airport,Fort Liard Airport,60.235801696799996,-123.46900177,CYJF,YJF,
1780,CYJN,medium_airport,St Jean Airport,45.29439926147461,-73.28109741210938,CYJN,YJN,
1783,CYJT,medium_airport,Stephenville Airport,48.5442008972168,-58.54999923706055,CYJT,YJT,
1784,CYKA,medium_airport,Kamloops Airport,50.7022018433,-120.444000244,CYKA,YKA,
1785,CYKC,small_airport,Collins Bay Airport,58.236099243199995,-103.678001404,CYKC,YKC,
1786,CYKD,medium_airport,Aklavik/Freddie Carmichael Airport,68.223297,-135.00599,CYKD,LAK,
1787,CYKF,medium_airport,Waterloo Airport,43.460800170899994,-80.3786010742,CYKF,YKF,
1788,CYKG,medium_airport,Kangiqsujuaq (Wakeham Bay) Airport,61.5886001587,-71.929397583,CYKG,YWB,
1789,CYKJ,medium_airport,Key Lake Airport,57.256099700927734,-105.61799621582031,CYKJ,YKJ,
1790,CYKL,medium_airport,Schefferville Airport,54.805301666259766,-66.8052978515625,CYKL,YKL,
1791,CYKO,medium_airport,Akulivik Airport,60.818599700927734,-78.14859771728516,CYKO,AKV,
1792,CYKQ,medium_airport,Waskaganish Airport,51.47330093383789,-78.75830078125,CYKQ,YKQ,
1793,CYKX,medium_airport,Kirkland Lake Airport,48.21030044555664,-79.98139953613281,CYKX,YKX,
1794,CYKY,medium_airport,Kindersley Airport,51.5175018311,-109.180999756,CYKY,YKY,YKY
1795,CYKZ,medium_airport,Buttonville Municipal Airport,43.86220169067383,-79.37000274658203,CYKZ,YKZ,
1796,CYLA,medium_airport,Aupaluk Airport,59.29669952392578,-69.59970092773438,CYLA,YPJ,
1797,CYLB,small_airport,Lac La Biche Airport,54.7703018188,-112.031997681,CYLB,YLB,
1798,CYLC,medium_airport,Kimmirut Airport,62.8499984741,-69.88330078119999,CYLC,YLC,
1799,CYLD,medium_airport,Chapleau Airport,47.81999969482422,-83.3467025756836,CYLD,YLD,
1800,CYLH,medium_airport,Lansdowne House Airport,52.19559860229492,-87.93419647216797,CYLH,YLH,
1801,CYLJ,medium_airport,Meadow Lake Airport,54.125301361083984,-108.52300262451172,CYLJ,YLJ,
1802,CYLK,medium_airport,Lutselk'e Airport,62.418303,-110.681998,CYLK,YSG,
1803,CYLL,medium_airport,Lloydminster Airport,53.309200286865234,-110.072998046875,CYLL,YLL,
1804,CYLQ,small_airport,La Tuque Airport,47.4096984863,-72.7889022827,CYLQ,YLQ,
1805,CYLR,medium_airport,Leaf Rapids Airport,56.513301849365234,-99.98529815673828,CYLR,YLR,
1806,CYLT,medium_airport,Alert Airport,82.517799,-62.280602,CYLT,YLT,
1807,CYLU,medium_airport,Kangiqsualujjuaq (Georges River) Airport,58.71139907836914,-65.9927978515625,CYLU,XGR,
1808,CYLW,medium_airport,Kelowna International Airport,49.9561,-119.377998,CYLW,YLW,
1809,CYMA,medium_airport,Mayo Airport,63.61640167236328,-135.8679962158203,CYMA,YMA,
1810,CYME,medium_airport,Matane Airport,48.85689926147461,-67.45330047607422,CYME,YME,
1811,CYMG,medium_airport,Manitouwadge Airport,49.083900451660156,-85.86060333251953,CYMG,YMG,
1812,CYMH,medium_airport,Mary's Harbour Airport,52.302799224853516,-55.847198486328125,CYMH,YMH,
1813,CYMJ,medium_airport,Moose Jaw Air Vice Marshal C. M. McEwen Airport,50.330299377441406,-105.55899810791016,CYMJ,YMJ,
1814,CYML,medium_airport,Charlevoix Airport,47.59749984741211,-70.2238998413086,CYML,YML,
1815,CYMM,medium_airport,Fort McMurray Airport,56.653301239,-111.222000122,CYMM,YMM,
1816,CYMO,medium_airport,Moosonee Airport,51.291099548339844,-80.60780334472656,CYMO,YMO,
1817,CYMT,medium_airport,Chapais Airport,49.77190017700195,-74.5280990600586,CYMT,YMT,
1818,CYMU,medium_airport,Umiujaq Airport,56.53609848022461,-76.51830291748047,CYMU,YUD,
1819,CYMW,small_airport,Maniwaki Airport,46.2728,-75.990601,CYMW,YMW,YMW
1820,CYMX,medium_airport,Montreal International (Mirabel) Airport,45.679501,-74.038696,CYMX,YMX,
1822,CYNA,medium_airport,Natashquan Airport,50.189998626708984,-61.78919982910156,CYNA,YNA,
1823,CYNC,medium_airport,Wemindji Airport,53.01060104370117,-78.83110046386719,CYNC,YNC,
1824,CYND,medium_airport,Ottawa / Gatineau Airport,45.521702,-75.563599,CYND,YND,CYND
1825,CYNE,medium_airport,Norway House Airport,53.95830154418945,-97.84420013427734,CYNE,YNE,
1826,CYNH,small_airport,Hudsons Hope Airport,56.0355987549,-121.975997925,CYNH,YNH,
1827,CYNJ,small_airport,Langley Airport,49.1008,-122.630997,CYNJ,YLY,
1828,CYNL,medium_airport,Points North Landing Airport,58.27669906616211,-104.08200073242188,CYNL,YNL,
1829,CYNM,medium_airport,Matagami Airport,49.76169967651367,-77.80280303955078,CYNM,YNM,
1831,CYNR,small_airport,Fort Mackay / Horizon Airport,57.3816986084,-111.700996399,CYNR,HZP,CYNR
1832,CYOA,medium_airport,Ekati Airport,64.6988983154,-110.614997864,CYOA,YOA,
1833,CYOC,medium_airport,Old Crow Airport,67.57060241699219,-139.83900451660156,CYOC,YOC,
1834,CYOD,medium_airport,CFB Cold Lake,54.404998779296875,-110.27899932861328,CYOD,YOD,
1835,CYOH,medium_airport,Oxford House Airport,54.93330001831055,-95.27890014648438,CYOH,YOH,
1836,CYOJ,medium_airport,High Level Airport,58.62139892578125,-117.16500091552734,CYOJ,YOJ,
1837,CYOO,medium_airport,Oshawa Executive Airport,43.922798,-78.894997,CYOO,YOO,CYOO
1838,CYOP,medium_airport,Rainbow Lake Airport,58.49140167236328,-119.40799713134766,CYOP,YOP,
1839,CYOS,medium_airport,Owen Sound / Billy Bishop Regional Airport,44.5903015137,-80.8375015259,CYOS,YOS,
1840,CYOW,large_airport,Ottawa Macdonald-Cartier International Airport,45.3224983215332,-75.66919708251953,CYOW,YOW,YOW
1842,CYPA,medium_airport,Prince Albert Glass Field,53.214199066199996,-105.672996521,CYPA,YPA,
1843,CYPC,medium_airport,Paulatuk (Nora Aliqatchialuk Ruben) Airport,69.3608381154,-124.075469971,CYPC,YPC,
1844,CYPD,medium_airport,Port Hawkesbury Airport,45.6567001343,-61.3680992126,CYPD,YPS,
1845,CYPE,medium_airport,Peace River Airport,56.226898,-117.446999,CYPE,YPE,
1846,CYPG,medium_airport,Portage-la-Prairie / Southport Airport,49.903099,-98.273817,CYPG,YPG,
1847,CYPH,medium_airport,Inukjuak Airport,58.471900939941406,-78.07689666748047,CYPH,YPH,
1849,CYPL,medium_airport,Pickle Lake Airport,51.4463996887207,-90.21420288085938,CYPL,YPL,
1850,CYPM,medium_airport,Pikangikum Airport,51.819698333740234,-93.97329711914062,CYPM,YPM,
1851,CYPN,medium_airport,Port Menier Airport,49.83639907836914,-64.2885971069336,CYPN,YPN,
1852,CYPO,medium_airport,Peawanuck Airport,54.98809814453125,-85.44329833984375,CYPO,YPO,
1854,CYPQ,medium_airport,Peterborough Municipal Airport,44.23,-78.363297,CYPQ,YPQ,
1855,CYPR,medium_airport,Prince Rupert Airport,54.286098480199996,-130.445007324,CYPR,YPR,
1859,CYPW,medium_airport,Powell River Airport,49.83420181274414,-124.5,CYPW,YPW,
1860,CYPX,medium_airport,Puvirnituq Airport,60.05059814453125,-77.28690338134766,CYPX,YPX,
1861,CYPY,medium_airport,Fort Chipewyan Airport,58.7672004699707,-111.11699676513672,CYPY,YPY,
1862,CYPZ,small_airport,Burns Lake Airport,54.3763999939,-125.950996399,CYPZ,YPZ,YPZ
1863,CYQA,medium_airport,Muskoka Airport,44.974700927734375,-79.30329895019531,CYQA,YQA,
1864,CYQB,large_airport,Quebec Jean Lesage International Airport,46.7911,-71.393303,CYQB,YQB,YQB
1865,CYQD,medium_airport,The Pas Airport,53.97140121459961,-101.09100341796875,CYQD,YQD,
1866,CYQF,medium_airport,Red Deer Regional Airport,52.182201,-113.893997,CYQF,YQF,
1867,CYQG,medium_airport,Windsor Airport,42.27560043334961,-82.95559692382812,CYQG,YQG,
1868,CYQH,medium_airport,Watson Lake Airport,60.11640167236328,-128.82200622558594,CYQH,YQH,
1869,CYQI,medium_airport,Yarmouth Airport,43.826900482177734,-66.08809661865234,CYQI,YQI,
1870,CYQK,medium_airport,Kenora Airport,49.788299560546875,-94.36309814453125,CYQK,YQK,
1871,CYQL,medium_airport,Lethbridge County Airport,49.6302986145,-112.800003052,CYQL,YQL,
1872,CYQM,medium_airport,Greater Moncton Roméo LeBlanc International Airport,46.112202,-64.678596,CYQM,YQM,
1873,CYQN,medium_airport,Nakina Airport,50.18280029296875,-86.69640350341797,CYQN,YQN,
1874,CYQQ,medium_airport,Comox Valley Airport / CFB Comox,49.7108,-124.887001,CYQQ,YQQ,
1875,CYQR,medium_airport,Regina International Airport,50.43190002441406,-104.66600036621094,CYQR,YQR,
1876,CYQS,medium_airport,St Thomas Municipal Airport,42.77000045776367,-81.11080169677734,CYQS,YQS,
1877,CYQT,medium_airport,Thunder Bay Airport,48.37189865112305,-89.32389831542969,CYQT,YQT,
1878,CYQU,medium_airport,Grande Prairie Airport,55.1796989441,-118.885002136,CYQU,YQU,
1879,CYQV,medium_airport,Yorkton Municipal Airport,51.26470184326172,-102.46199798583984,CYQV,YQV,
1880,CYQW,medium_airport,North Battleford Airport,52.769409,-108.243742,CYQW,YQW,
1881,CYQX,medium_airport,Gander International Airport,48.9369010925293,-54.56809997558594,CYQX,YQX,
1882,CYQY,medium_airport,Sydney / J.A. Douglas McCurdy Airport,46.1614,-60.047798,CYQY,YQY,
1883,CYQZ,medium_airport,Quesnel Airport,53.026100158691406,-122.51000213623047,CYQZ,YQZ,
1884,CYRA,medium_airport,Rae Lakes Airport,64.11609649658203,-117.30999755859375,CYRA,YRA,
1885,CYRB,medium_airport,Resolute Bay Airport,74.7169036865,-94.9693984985,CYRB,YRB,
1887,CYRI,medium_airport,Rivière-du-Loup Airport,47.764400482177734,-69.58470153808594,CYRI,YRI,
1888,CYRJ,medium_airport,Roberval Airport,48.52000045776367,-72.2656021118164,CYRJ,YRJ,
1889,CYRL,medium_airport,Red Lake Airport,51.066898345947266,-93.79309844970703,CYRL,YRL,
1890,CYRM,small_airport,Rocky Mountain House Airport,52.4296989441,-114.903999329,CYRM,YRM,
1891,CYRO,medium_airport,Ottawa / Rockcliffe Airport,45.4603004456,-75.64610290530001,CYRO,YRO,CYRO
1893,CYRQ,medium_airport,Trois-Rivières Airport,46.35279846191406,-72.67939758300781,CYRQ,YRQ,
1894,CYRS,medium_airport,Red Sucker Lake Airport,54.167198181152344,-93.55719757080078,CYRS,YRS,
1895,CYRT,medium_airport,Rankin Inlet Airport,62.8114013672,-92.1157989502,CYRT,YRT,
1896,CYRV,medium_airport,Revelstoke Airport,50.962245,-118.184258,CYRV,YRV,
1897,CYSB,medium_airport,Sudbury Airport,46.625,-80.79889678955078,CYSB,YSB,
1898,CYSC,medium_airport,Sherbrooke Airport,45.438599,-71.691399,CYSC,YSC,
1899,CYSD,heliport,Suffield Heliport,50.266700744628906,-111.18299865722656,CYSD,YSD,
1900,CYSE,small_airport,Squamish Airport,49.7817001343,-123.162002563,CYSE,YSE,YSE
1901,CYSF,medium_airport,Stony Rapids Airport,59.250301361083984,-105.84100341796875,CYSF,YSF,
1903,CYSH,medium_airport,Smiths Falls-Montague (Russ Beach) Airport,44.945801,-75.940598,CYSH,YSH,
1904,CYSJ,medium_airport,Saint John Airport,45.31610107421875,-65.89029693603516,CYSJ,YSJ,
1905,CYSK,medium_airport,Sanikiluaq Airport,56.5377998352,-79.2466964722,CYSK,YSK,
1906,CYSL,medium_airport,St Leonard Airport,47.157501220703125,-67.83470153808594,CYSL,YSL,
1907,CYSM,medium_airport,Fort Smith Airport,60.020302,-111.961998,CYSM,YSM,
1908,CYSN,medium_airport,Niagara District Airport,43.19169998168945,-79.17169952392578,CYSN,YCM,
1909,CYSP,medium_airport,Marathon Airport,48.75529861450195,-86.34439849853516,CYSP,YSP,
1912,CYST,medium_airport,St. Theresa Point Airport,53.84560012817383,-94.85189819335938,CYST,YST,
1913,CYSU,medium_airport,Summerside Airport,46.440601,-63.833599,CYSU,YSU,
1915,CYSY,medium_airport,Sachs Harbour (David Nasogaluak Jr. Saaryuaq) Airport,71.9938964844,-125.242996216,CYSY,YSY,
1917,CYTA,medium_airport,Pembroke Airport,45.86439895629883,-77.25170135498047,CYTA,YTA,
1918,CYTE,medium_airport,Cape Dorset Airport,64.230003,-76.526703,CYTE,YTE,
1919,CYTF,medium_airport,Alma Airport,48.50889968869999,-71.64189910889999,CYTF,YTF,
1920,CYTH,medium_airport,Thompson Airport,55.80110168457031,-97.86419677734375,CYTH,YTH,
1921,CYTL,medium_airport,Big Trout Lake Airport,53.81779861450195,-89.89689636230469,CYTL,YTL,
1923,CYTQ,medium_airport,Tasiujaq Airport,58.66780090332031,-69.95580291748047,CYTQ,YTQ,
1924,CYTR,medium_airport,CFB Trenton,44.118900299072266,-77.5280990600586,CYTR,YTR,
1925,CYTS,medium_airport,Timmins/Victor M. Power,48.569698333699996,-81.376701355,CYTS,YTS,
1926,CYTZ,medium_airport,Billy Bishop Toronto City Centre Airport,43.627499,-79.396202,CYTZ,YTZ,
1927,CYUB,medium_airport,Tuktoyaktuk / James Gruben Airport,69.433296,-133.026001,CYUB,YUB,
1928,CYUL,large_airport,Montreal / Pierre Elliott Trudeau International Airport,45.4706001282,-73.7407989502,CYUL,YUL,YUL
1929,CYUT,medium_airport,Naujaat Airport,66.5214,-86.224701,CYUT,YUT,
1930,CYUX,medium_airport,Hall Beach Airport,68.7761,-81.2425,CYUX,YUX,
1931,CYUY,medium_airport,Rouyn Noranda Airport,48.20610046386719,-78.83560180664062,CYUY,YUY,
1932,CYVB,medium_airport,Bonaventure Airport,48.07109832763672,-65.46029663085938,CYVB,YVB,
1933,CYVC,medium_airport,La Ronge Airport,55.151401519800004,-105.262001038,CYVC,YVC,
1935,CYVG,small_airport,Vermilion Airport,53.355800628699996,-110.823997498,CYVG,YVG,YVG
1936,CYVK,medium_airport,Vernon Airport,50.24810028076172,-119.33100128173828,CYVK,YVE,
1937,CYVM,medium_airport,Qikiqtarjuaq Airport,67.5457992554,-64.03140258789999,CYVM,YVM,
1938,CYVO,medium_airport,Val-d'Or Airport,48.0532989502,-77.7827987671,CYVO,YVO,
1939,CYVP,medium_airport,Kuujjuaq Airport,58.096099853515625,-68.4269027709961,CYVP,YVP,
1940,CYVQ,medium_airport,Norman Wells Airport,65.28160095214844,-126.7979965209961,CYVQ,YVQ,
1941,CYVR,large_airport,Vancouver International Airport,49.193901062,-123.183998108,CYVR,YVR,
